t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1600903102,500,46,25.212530,12,6.760670,26.000000,31.000000,34.000000,36.000000,38.000000,46.000000
1600903401,500,80,26.219650,13,6.971383,27.000000,31.000000,34.000000,37.000000,40.000000,80.000000
1600903711,500,43,25.520135,12,6.423894,26.000000,31.000000,33.000000,37.000000,38.000000,43.000000
1600904170,500,62,28.436294,15,7.047705,28.000000,31.000000,42.000000,47.000000,52.000000,62.000000
1600904363,100,102,46.391645,32,10.301129,45.000000,52.000000,63.000000,67.000000,102.000000,102.000000
1600904705,100,100,76.210880,60,8.814943,78.000000,81.000000,93.000000,95.000000,98.000000,100.000000
1600905319,100,374,121.493672,95,28.794819,116.000000,127.000000,140.000000,156.000000,374.000000,374.000000
