t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1600903102,500,2.230208,1.170439,18.302627,28.944762,events/second
1600903401,500,2.150030,0.995086,17.795508,28.779831,events/second
1600903711,500,2.061347,0.849382,17.391602,28.768153,events/second
1600904170,500,1.343618,0.089945,10.227961,22.512675,events/second
1600904363,100,0.646166,1.751784,12.091941,16.685368,events/second
1600904705,100,0.342380,0.117735,5.073131,9.499869,events/second
1600905319,100,0.185525,0.001402,1.502653,4.807814,events/second
