t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1592251333,100,7.438391,16.720711,17.735543,17.911358,events/second
1592251558,100,7.445633,16.216657,17.155378,17.318006,events/second
1592251675,100,7.067912,15.376569,16.188435,16.329086,events/second
1592251831,100,4.819625,7.763108,8.737348,8.911560,events/second
1592252041,100,2.563952,3.375616,3.868341,3.955741,events/second
1592252337,100,2.695040,3.380855,3.868604,3.955771,events/second
1592252708,100,1.526726,1.587204,2.061160,2.152728,events/second
