t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1592251333,100,7,7.000000,7,0.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000
1592251558,100,8,8.000000,8,0.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000
1592251675,100,10,10.000000,10,0.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000
1592251831,100,24,24.000000,24,0.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000
1592252041,100,49,49.000000,49,0.000000,49.000000,49.000000,49.000000,49.000000,49.000000,49.000000
1592252337,100,99,99.000000,99,0.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000
1592252708,100,186,186.000000,186,0.000000,186.000000,186.000000,186.000000,186.000000,186.000000,186.000000
