t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
payload_1k,100,4.071972,9.934111,11.544796,11.845733,events/second
payload_5k,100,4.643707,15.576016,19.024588,19.669429,events/second
payload_10k,100,4.077767,9.927053,11.544474,11.845696,events/second
payload_50k,100,5.089790,16.929634,19.344322,19.779008,events/second
payload_100k,100,3.524946,12.629545,16.318700,17.031764,events/second
payload_200k,100,2.141176,5.111552,8.038353,8.667376,events/second
payload_400k,100,1.198464,1.462518,3.020632,3.396517,events/second
