t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
payload_1k,100,64,30.727823,26,4.052165,30.000000,32.000000,34.000000,38.000000,38.000000,64.000000
payload_5k,100,5307,86.030788,27,528.694946,32.000000,34.000000,38.000000,42.000000,5307.000000,5307.000000
payload_10k,100,40,33.498444,29,2.365478,33.000000,35.000000,38.000000,38.000000,38.000000,40.000000
payload_50k,100,155,54.085101,48,10.582747,53.000000,54.000000,58.000000,62.000000,155.000000,155.000000
payload_100k,100,107,90.725513,84,3.892351,90.000000,92.000000,99.000000,105.000000,107.000000,107.000000
payload_200k,100,173,161.077809,156,2.999049,161.000000,163.000000,166.000000,169.000000,173.000000,173.000000
payload_400k,100,384,309.937149,298,11.347029,308.000000,312.000000,323.000000,339.000000,357.000000,384.000000
