t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
payload_1k,100,8406,117.006255,20,868.055027,25.000000,27.000000,32.000000,52.000000,8406.000000,8406.000000
payload_5k,100,142,26.226584,21,11.766679,25.000000,26.000000,30.000000,33.000000,35.000000,142.000000
payload_10k,100,8289,113.727991,21,851.093149,25.000000,26.000000,29.000000,47.000000,8289.000000,8289.000000
payload_50k,100,406,32.934488,23,38.260839,28.000000,30.000000,33.000000,35.000000,125.000000,406.000000
payload_100k,100,419,54.463022,41,39.578255,48.000000,53.000000,61.000000,67.000000,213.000000,419.000000
payload_200k,100,1052,93.645035,61,96.205477,77.000000,83.000000,147.000000,168.000000,204.000000,1052.000000
payload_400k,100,2283,154.929470,102,205.107410,130.000000,147.000000,205.000000,235.000000,258.000000,2283.000000
