t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
payload_1k,100,2.286805,11.160703,17.797635,19.237152,events/second
payload_5k,100,2.516383,12.130613,18.096748,19.344322,events/second
payload_10k,100,2.460048,11.160703,17.797635,19.237152,events/second
payload_50k,100,1.830937,9.447331,17.214160,19.024588,events/second
payload_100k,100,1.618799,7.923973,16.486112,18.627279,events/second
payload_200k,100,0.872574,2.364773,9.243848,11.603166,events/second
payload_400k,100,0.496616,0.337756,4.076990,6.175241,events/second
