t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
payload_1k,100,10437,134.669518,26,1023.520368,32.000000,35.000000,46.000000,48.000000,55.000000,10437.000000
payload_5k,100,10473,212.616303,29,1237.332442,36.000000,39.000000,44.000000,6892.000000,6892.000000,10473.000000
payload_10k,100,10440,298.568442,30,1552.751734,38.000000,41.000000,47.000000,8542.000000,9790.000000,10440.000000
payload_50k,100,10489,157.715473,51,1019.085410,57.000000,59.000000,65.000000,69.000000,69.000000,10489.000000
payload_100k,100,10612,264.664071,87,1256.303832,96.000000,99.000000,107.000000,109.000000,8572.000000,10612.000000
payload_200k,100,10627,260.653575,158,977.798999,167.000000,171.000000,183.000000,189.000000,211.000000,10627.000000
payload_400k,100,10746,474.730735,295,1246.889573,308.000000,316.000000,334.000000,543.000000,9564.000000,10746.000000
