t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
payload_1k,100,44,2.681028,0,6.728733,1.000000,1.000000,15.000000,35.000000,35.000000,44.000000
payload_5k,100,44,3.182914,0,7.682972,1.000000,2.000000,24.000000,36.000000,44.000000,44.000000
payload_10k,100,48,3.292297,0,8.883977,1.000000,1.000000,30.000000,44.000000,48.000000,48.000000
payload_50k,100,47,2.750000,0,7.743869,1.000000,1.000000,8.000000,34.000000,37.000000,47.000000
payload_100k,100,36,2.700000,0,5.809475,1.000000,2.000000,13.000000,25.000000,28.000000,36.000000
payload_200k,100,64,3.020000,0,9.391464,1.000000,1.000000,10.000000,43.000000,54.000000,64.000000
payload_400k,100,24,1.510000,0,2.947864,1.000000,1.000000,7.000000,8.000000,13.000000,24.000000
