t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
payload_1k,100,7.421433,16.552693,17.542155,17.713574,events/second
payload_5k,100,5.314013,6.750118,6.792624,6.797698,events/second
payload_10k,100,7.320395,15.712604,16.575212,16.724654,events/second
payload_50k,100,6.150443,10.591698,11.546444,11.714792,events/second
payload_100k,100,4.384855,6.226877,6.681104,6.760123,events/second
payload_200k,100,2.690666,3.383849,3.868760,3.955789,events/second
payload_400k,100,1.479055,1.581847,2.060816,2.152687,events/second
