payload,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
payload_1k,100,368,32.329741,23,33.691512,27.000000,31.000000,43.000000,44.000000,44.000000,368.000000
payload_5k,100,390,36.795336,26,35.394625,33.000000,36.000000,45.000000,50.000000,59.000000,390.000000
payload_10k,100,393,38.396057,28,35.873311,34.000000,36.000000,41.000000,49.000000,100.000000,393.000000
payload_50k,100,421,73.589122,49,36.487176,72.000000,77.000000,87.000000,89.000000,159.000000,421.000000
payload_100k,100,564,122.205341,87,44.992176,119.000000,126.000000,140.000000,155.000000,168.000000,564.000000
payload_200k,100,663,209.497833,156,76.731670,166.000000,298.000000,309.000000,323.000000,331.000000,663.000000
payload_400k,100,734,394.530001,293,130.719974,307.000000,569.000000,587.000000,589.000000,601.000000,734.000000
