payload,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
payload_1k,100,53,26.755625,22,3.950499,26.000000,27.000000,32.000000,40.000000,53.000000,53.000000
payload_5k,100,40,27.192820,22,3.253924,27.000000,28.000000,32.000000,40.000000,40.000000,40.000000
payload_10k,100,31,25.737195,22,1.941206,25.000000,27.000000,29.000000,30.000000,30.000000,31.000000
payload_50k,100,48,30.961938,25,3.757272,31.000000,33.000000,38.000000,44.000000,48.000000,48.000000
payload_100k,100,79,52.003019,40,6.474041,51.000000,55.000000,61.000000,69.000000,76.000000,79.000000
payload_200k,100,109,76.595414,63,8.290290,76.000000,80.000000,93.000000,98.000000,109.000000,109.000000
payload_400k,100,208,144.418374,101,25.511836,139.000000,164.000000,192.000000,204.000000,208.000000,208.000000
