payload,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
payload_1k,100,227,63.956843,51,26.766197,58.000000,62.000000,71.000000,167.000000,213.000000,227.000000
payload_5k,100,178,62.422559,51,20.661115,57.000000,62.000000,72.000000,169.000000,169.000000,178.000000
payload_10k,100,253,64.943213,49,34.362173,57.000000,59.000000,151.000000,203.000000,230.000000,253.000000
payload_50k,100,215,68.198346,55,26.485055,62.000000,66.000000,96.000000,192.000000,196.000000,215.000000
payload_100k,100,302,90.871353,71,31.561669,85.000000,90.000000,130.000000,216.000000,249.000000,302.000000
payload_200k,100,288,122.507611,99,36.329205,113.000000,120.000000,212.000000,271.000000,287.000000,288.000000
payload_400k,100,390,166.787036,133,34.660143,161.000000,171.000000,215.000000,297.000000,313.000000,390.000000
