payload,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
payload_1k,100,4.566269,15.576016,19.024588,19.669429,events/second
payload_5k,100,4.353722,15.576016,19.024588,19.669429,events/second
payload_10k,100,4.462387,15.576016,19.024588,19.669429,events/second
payload_50k,100,2.924405,13.184813,18.400888,19.452090,events/second
payload_100k,100,1.497763,7.088861,15.730638,17.965903,events/second
payload_200k,100,0.782261,1.767543,8.397587,10.889204,events/second
payload_400k,100,0.422697,0.192333,3.719311,6.093722,events/second
