payload,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
payload_1k,100,42,30.745265,26,2.430263,31.000000,32.000000,34.000000,39.000000,42.000000,42.000000
payload_5k,100,52,34.120275,29,4.096796,34.000000,35.000000,43.000000,49.000000,50.000000,52.000000
payload_10k,100,49,33.655490,28,2.755327,33.000000,35.000000,38.000000,40.000000,40.000000,49.000000
payload_50k,100,68,55.488277,49,4.125308,54.000000,57.000000,66.000000,68.000000,68.000000,68.000000
payload_100k,100,258,111.345017,87,38.285910,96.000000,108.000000,214.000000,252.000000,256.000000,258.000000
payload_200k,100,444,197.295247,158,70.382740,165.000000,170.000000,366.000000,396.000000,444.000000,444.000000
payload_400k,100,846,396.918481,300,157.162687,308.000000,576.000000,714.000000,808.000000,840.000000,846.000000
