payload,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
payload_1k,100,3.542522,11.059317,14.111217,14.697586,events/second
payload_5k,100,3.449554,11.975284,15.398915,16.059190,events/second
payload_10k,100,3.538756,12.236988,15.766829,16.448220,events/second
payload_50k,100,2.438597,8.205373,12.723064,13.689457,events/second
payload_100k,100,1.328405,3.725863,8.986280,10.407260,events/second
payload_200k,100,0.715114,0.997385,5.063227,6.637714,events/second
payload_400k,100,0.395544,0.119744,2.669669,4.478251,events/second
