payload,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
payload_1k,100,54,30.837872,27,3.347266,30.000000,32.000000,35.000000,36.000000,45.000000,54.000000
payload_5k,100,48,33.944548,27,3.773408,33.000000,35.000000,40.000000,46.000000,47.000000,48.000000
payload_10k,100,44,33.972393,29,2.983350,33.000000,36.000000,39.000000,43.000000,44.000000,44.000000
payload_50k,100,133,55.063246,49,9.108870,53.000000,56.000000,63.000000,77.000000,133.000000,133.000000
payload_100k,100,264,104.914338,87,21.341060,102.000000,108.000000,120.000000,210.000000,210.000000,264.000000
payload_200k,100,475,197.128275,155,80.644618,161.000000,164.000000,399.000000,446.000000,475.000000,475.000000
payload_400k,100,839,417.401614,298,177.975761,306.000000,579.000000,775.000000,835.000000,839.000000,839.000000
