payload,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
payload_1k,100,1.684815,8.691964,16.929634,18.919189,events/second
payload_5k,100,1.613174,7.996993,16.649812,18.814374,events/second
payload_10k,100,1.644162,7.996993,16.649812,18.814374,events/second
payload_50k,100,1.092527,3.876063,11.806694,14.216405,events/second
payload_100k,100,0.585436,0.579635,4.732477,6.715661,events/second
payload_200k,100,0.314078,0.035700,1.800610,3.461740,events/second
payload_400k,100,0.170879,0.000279,0.392241,1.312243,events/second
