t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1600897992,500,276,59.950857,36,19.766462,62.000000,63.000000,80.000000,114.000000,125.000000,276.000000
1600898300,500,243,56.770809,37,14.411561,53.000000,63.000000,68.000000,74.000000,81.000000,243.000000
1600898613,500,226,58.570299,41,13.704398,62.000000,63.000000,68.000000,80.000000,96.000000,226.000000
1600899081,500,381,62.072037,38,18.091157,62.000000,63.000000,77.000000,78.000000,82.000000,381.000000
1600899266,100,242,90.630357,63,25.073148,85.000000,95.000000,111.000000,207.000000,227.000000,242.000000
1600899607,100,307,118.716669,92,31.376347,112.000000,119.000000,135.000000,252.000000,274.000000,307.000000
1600900224,100,497,166.753096,127,40.522709,160.000000,173.000000,187.000000,315.000000,332.000000,497.000000
