t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1600897992,500,2.114980,0.911702,17.410129,28.466371,events/second
1600898300,500,2.081094,0.831656,16.942787,28.002320,events/second
1600898613,500,2.045563,0.817234,16.583529,27.389616,events/second
1600899081,500,1.318864,0.077199,9.200600,20.410530,events/second
1600899266,100,0.655283,1.654026,11.364309,15.669621,events/second
1600899607,100,0.340187,0.106675,4.540793,8.485548,events/second
1600900224,100,0.184859,0.001168,1.312621,4.232404,events/second
