t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1600897992,500,1.687394,0.267205,10.666974,19.714254,events/second
1600898300,500,1.667099,0.259055,10.219203,18.849856,events/second
1600898613,500,1.635128,0.214641,9.595366,18.071657,events/second
1600899081,500,1.082782,0.012435,3.745856,9.696428,events/second
1600899266,100,0.564465,0.617974,5.546411,7.995610,events/second
1600899607,100,0.298351,0.026319,1.749919,3.523492,events/second
1600900224,100,0.163765,0.000176,0.334745,1.174764,events/second
