payload,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
payload_1k,100,3.099719,13.184813,18.400888,19.452090,events/second
payload_5k,100,3.051464,13.184813,18.400888,19.452090,events/second
payload_10k,100,2.893863,13.184813,18.400888,19.452090,events/second
payload_50k,100,1.964535,7.980857,14.336935,15.808426,events/second
payload_100k,100,1.034038,2.303641,7.095750,8.558916,events/second
payload_200k,100,0.536943,0.320711,2.885159,4.162520,events/second
payload_400k,100,0.283012,0.013453,0.796350,1.568243,events/second
