payload,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
payload_1k,100,2.379121,9.122544,14.297931,15.411155,events/second
payload_5k,100,2.332215,8.918729,13.947960,15.028556,events/second
payload_10k,100,2.240071,8.816821,13.772975,14.837256,events/second
payload_50k,100,1.446316,3.139024,6.233138,6.988565,events/second
payload_100k,100,0.737459,0.604143,2.518391,3.195708,events/second
payload_200k,100,0.376848,0.055525,0.896044,1.426379,events/second
payload_400k,100,0.198017,0.001257,0.223683,0.523978,events/second
