payload,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
payload_1k,100,4.400587,15.576016,19.024588,19.669429,events/second
payload_5k,100,4.349741,15.576016,19.024588,19.669429,events/second
payload_10k,100,4.146490,15.576016,19.024588,19.669429,events/second
payload_50k,100,2.639710,12.130613,18.096748,19.344322,events/second
payload_100k,100,1.301246,5.318173,13.346333,15.559349,events/second
payload_200k,100,0.655686,0.906300,5.786256,7.882300,events/second
payload_400k,100,0.339134,0.048831,1.654398,2.979941,events/second
