payload,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
payload_1k,100,56,29.646575,24,3.996647,29.000000,31.000000,34.000000,38.000000,41.000000,56.000000
payload_5k,100,65,30.286668,24,4.790733,30.000000,32.000000,36.000000,38.000000,38.000000,65.000000
payload_10k,100,40,30.383336,24,2.824615,30.000000,32.000000,35.000000,37.000000,37.000000,40.000000
payload_50k,100,107,42.057116,24,25.099030,31.000000,35.000000,99.000000,107.000000,107.000000,107.000000
payload_100k,100,207,100.000664,24,52.867761,101.000000,129.000000,192.000000,193.000000,201.000000,207.000000
payload_200k,100,424,211.739665,26,102.601219,213.000000,287.000000,375.000000,417.000000,417.000000,424.000000
payload_400k,100,566,400.375410,43,107.818042,391.000000,511.000000,547.000000,561.000000,566.000000,566.000000
