t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1597096514,100,7,7.000000,7,0.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000
1597096619,100,8,8.000000,8,0.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000
1597096713,100,10,10.000000,10,0.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000
1597096890,100,24,24.000000,24,0.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000
1597097079,100,49,49.000000,49,0.000000,49.000000,49.000000,49.000000,49.000000,49.000000,49.000000
1597097558,100,99,99.000000,99,0.000000,99.000000,99.000000,99.000000,99.000000,99.000000,99.000000
1597098222,100,186,186.000000,186,0.000000,186.000000,186.000000,186.000000,186.000000,186.000000,186.000000
