t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1597096514,100,227,61.756558,47,22.386966,58.000000,61.000000,70.000000,158.000000,171.000000,227.000000
1597096619,100,240,65.041565,51,26.225711,59.000000,64.000000,72.000000,171.000000,191.000000,240.000000
1597096713,100,250,66.967265,50,32.483468,60.000000,64.000000,105.000000,193.000000,231.000000,250.000000
1597096890,100,237,70.328516,55,29.024601,64.000000,68.000000,76.000000,204.000000,205.000000,237.000000
1597097079,100,281,92.901361,73,29.838877,86.000000,93.000000,110.000000,238.000000,261.000000,281.000000
1597097558,100,259,120.310011,97,24.792272,115.000000,123.000000,145.000000,226.000000,259.000000,259.000000
1597098222,100,497,171.195646,142,42.704928,161.000000,171.000000,203.000000,304.000000,338.000000,497.000000
