t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1597096514,100,56,31.159444,26,3.698668,31.000000,32.000000,37.000000,42.000000,56.000000,56.000000
1597096619,100,86,33.333394,28,5.950759,32.000000,34.000000,39.000000,40.000000,86.000000,86.000000
1597096713,100,48,34.758847,28,3.162545,35.000000,36.000000,39.000000,43.000000,48.000000,48.000000
1597096890,100,119,57.080759,49,12.867583,54.000000,57.000000,100.000000,117.000000,119.000000,119.000000
1597097079,100,183,100.886501,84,25.921539,91.000000,95.000000,165.000000,180.000000,183.000000,183.000000
1597097558,100,483,192.466426,159,58.784821,172.000000,177.000000,328.000000,389.000000,399.000000,483.000000
1597098222,100,872,378.137965,313,123.480236,324.000000,329.000000,645.000000,692.000000,721.000000,872.000000
