payload,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
payload_1k,100,3.526523,11.713579,15.031002,15.670160,events/second
payload_5k,100,3.439227,11.713579,15.031002,15.670160,events/second
payload_10k,100,3.364033,11.190169,14.295174,14.892101,events/second
payload_50k,100,2.444696,8.205373,12.723064,13.689457,events/second
payload_100k,100,1.326272,3.612127,8.674848,10.039254,events/second
payload_200k,100,0.716101,1.038707,5.318096,6.981971,events/second
payload_400k,100,0.392362,0.113723,2.496005,4.175298,events/second
