payload,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
payload_1k,100,12.520437,20.000000,20.000000,20.000000,events/second
payload_5k,100,12.312084,20.000000,20.000000,20.000000,events/second
payload_10k,100,12.409001,20.000000,20.000000,20.000000,events/second
payload_50k,100,9.954192,18.232871,19.476040,19.691413,events/second
payload_100k,100,6.327346,8.592338,9.074383,9.157895,events/second
payload_200k,100,3.747733,4.357772,4.550307,4.583367,events/second
payload_400k,100,2.198335,2.263085,2.373129,2.391087,events/second
