payload,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
payload_1k,100,39,28.715500,23,3.699679,28.000000,31.000000,36.000000,37.000000,39.000000,39.000000
payload_5k,100,48,30.034117,24,3.770890,30.000000,32.000000,35.000000,40.000000,41.000000,48.000000
payload_10k,100,42,29.462566,24,3.302922,29.000000,31.000000,35.000000,37.000000,37.000000,42.000000
payload_50k,100,115,49.476334,24,27.705519,32.000000,78.000000,98.000000,107.000000,111.000000,115.000000
payload_100k,100,218,107.098458,25,51.243727,107.000000,134.000000,195.000000,209.000000,215.000000,218.000000
payload_200k,100,440,216.355200,15,154.307792,240.000000,372.000000,418.000000,428.000000,428.000000,440.000000
payload_400k,100,569,403.331684,219,117.672165,357.000000,508.000000,558.000000,559.000000,569.000000,569.000000
