t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1593662566,100,32,23.622039,21,1.657190,23.000000,24.000000,27.000000,28.000000,32.000000,32.000000
1593662664,100,38,27.187504,23,3.156516,27.000000,28.000000,37.000000,37.000000,37.000000,38.000000
1593662915,100,38,26.098460,21,2.349888,26.000000,27.000000,29.000000,35.000000,35.000000,38.000000
1593663216,100,122,49.538360,23,28.438287,28.000000,78.000000,93.000000,118.000000,118.000000,122.000000
1593663759,100,215,106.670346,25,41.886453,115.000000,125.000000,186.000000,215.000000,215.000000,215.000000
1593664538,100,440,217.044858,26,158.226837,271.000000,364.000000,419.000000,435.000000,440.000000,440.000000
1593665197,100,7628,470.792598,15,736.220060,402.000000,527.000000,556.000000,566.000000,7628.000000,7628.000000
