t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1593662566,100,3.783784,11.975284,15.398915,16.059190,events/second
1593662664,100,3.636199,12.629545,16.318700,17.031764,events/second
1593662915,100,3.469045,11.321022,14.479131,15.086616,events/second
1593663216,100,2.490621,8.816821,13.772975,14.837256,events/second
1593663759,100,1.346464,4.049656,9.137307,10.465239,events/second
1593664538,100,0.708394,0.955497,5.230160,6.943284,events/second
1593665197,100,0.380823,0.101226,2.582001,4.428740,events/second
