t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1597094115,100,12.062550,20.000000,20.000000,20.000000,events/second
1597094223,100,12.392884,20.000000,20.000000,20.000000,events/second
1597094372,100,12.176533,20.000000,20.000000,20.000000,events/second
1597094721,100,10.769414,20.000000,20.000000,20.000000,events/second
1597095085,100,6.644245,9.820058,10.595538,10.731357,events/second
1597095476,100,3.839190,4.744440,5.101909,5.166881,events/second
1597096200,100,2.217645,2.348934,2.544807,2.581279,events/second
