payload,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
payload_1k,100,16.306357,20.000000,20.000000,20.000000,events/second
payload_5k,100,16.861061,20.000000,20.000000,20.000000,events/second
payload_10k,100,15.608264,20.000000,20.000000,20.000000,events/second
payload_50k,100,9.988320,18.400888,19.669429,19.889197,events/second
payload_100k,100,6.197872,7.979117,8.313833,8.371167,events/second
payload_200k,100,3.212021,4.423625,5.020308,5.138567,events/second
payload_400k,100,2.220474,2.348934,2.544807,2.581279,events/second
