payload,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
payload_1k,100,2.703924,12.130613,18.096748,19.344322,events/second
payload_5k,100,6.681879,18.400888,19.669429,19.889197,events/second
payload_10k,100,3.918060,8.311417,10.248122,10.612774,events/second
payload_50k,100,2.326458,11.160703,17.797635,19.237152,events/second
payload_100k,100,1.148278,3.587116,10.047176,11.929994,events/second
payload_200k,100,0.543454,0.273001,2.057023,2.875976,events/second
payload_400k,100,0.325300,0.033632,1.285263,2.360845,events/second
