payload,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
payload_1k,100,5.641916,4.487618,3.942145,3.847645,events/second
payload_5k,100,9.999568,18.400888,19.669429,19.889197,events/second
payload_10k,100,8.564703,17.392782,18.509098,18.702493,events/second
payload_50k,100,3.797763,6.132712,7.123034,7.306271,events/second
payload_100k,100,2.229250,2.838133,3.281466,3.360161,events/second
payload_200k,100,1.108070,1.027647,1.605774,1.732538,events/second
payload_400k,100,0.635597,0.433969,0.718789,0.773108,events/second
