payload,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
payload_1k,100,1.148150,0.559605,0.559234,0.465958,events/second
payload_5k,100,2.176402,10.268342,17.503466,19.130575,events/second
payload_10k,100,1.316504,0.686495,0.580605,0.471474,events/second
payload_50k,100,0.764974,0.348702,0.873315,0.962963,events/second
payload_100k,100,0.444109,0.295685,5.169650,8.342739,events/second
payload_200k,100,0.242704,0.008030,1.465257,3.495524,events/second
payload_400k,100,0.141022,0.000041,0.301055,1.331181,events/second
