t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1592262948,100,7.355772,16.384675,17.348766,17.515790,events/second
1592263037,100,7.446725,16.216657,17.155378,17.318006,events/second
1592263126,100,7.405284,16.048640,16.961989,17.120222,events/second
1592263247,100,4.765738,7.623237,8.550407,8.715974,events/second
1592263476,100,2.554971,3.374700,3.868290,3.955735,events/second
1592263728,100,2.703586,3.380855,3.868604,3.955771,events/second
1592264090,100,1.557033,1.716561,2.095298,2.164661,events/second
