t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1592262948,100,216,58.213771,48,20.743719,54.000000,57.000000,66.000000,143.000000,146.000000,216.000000
1592263037,100,5285,120.208928,48,542.481147,58.000000,64.000000,76.000000,211.000000,5285.000000,5285.000000
1592263126,100,170,62.622918,50,20.577137,58.000000,63.000000,72.000000,159.000000,163.000000,170.000000
1592263247,100,260,65.678766,53,26.354549,60.000000,64.000000,75.000000,187.000000,190.000000,260.000000
1592263476,100,279,86.604023,72,27.012410,82.000000,86.000000,96.000000,209.000000,210.000000,279.000000
1592263728,100,300,115.609863,93,27.776906,109.000000,117.000000,143.000000,230.000000,248.000000,300.000000
1592264090,100,336,157.676010,129,30.339438,151.000000,161.000000,193.000000,294.000000,333.000000,336.000000
