t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1592262948,100,4.442178,15.576016,19.024588,19.669429,events/second
1592263037,100,4.547218,15.576016,19.024588,19.669429,events/second
1592263126,100,3.632333,14.330626,18.710140,19.560457,events/second
1592263247,100,2.900227,13.184813,18.400888,19.452090,events/second
1592263476,100,1.491015,7.357589,16.374615,18.710140,events/second
1592263728,100,1.244260,5.730096,15.576016,18.400888,events/second
1592264090,100,0.803880,2.941929,13.631713,17.600978,events/second
