t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1592262948,100,2.887975,11.740133,16.229892,17.130843,events/second
1592263037,100,2.776986,10.469151,15.427857,16.458839,events/second
1592263126,100,2.446563,9.224452,14.472916,15.602455,events/second
1592263247,100,1.723429,4.335369,7.775446,8.571681,events/second
1592263476,100,0.882865,0.998030,3.151115,3.816426,events/second
1592263728,100,0.744784,0.454780,1.394553,1.655730,events/second
1592264090,100,0.457388,0.129834,1.249947,1.822210,events/second
