t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1592262948,100,28,24.629667,22,1.353709,24.000000,25.000000,28.000000,28.000000,28.000000,28.000000
1592263037,100,80,30.548838,23,12.420264,26.000000,29.000000,61.000000,79.000000,80.000000,80.000000
1592263126,100,35,25.976297,22,1.890482,26.000000,27.000000,29.000000,29.000000,31.000000,35.000000
1592263247,100,43,30.270492,25,3.165662,30.000000,32.000000,36.000000,37.000000,43.000000,43.000000
1592263476,100,1409,61.588540,42,134.325846,47.000000,51.000000,58.000000,66.000000,67.000000,1409.000000
1592263728,100,170,77.606974,63,15.327217,74.000000,80.000000,101.000000,158.000000,170.000000,170.000000
1592264090,100,148,118.810716,98,11.211659,116.000000,126.000000,138.000000,143.000000,148.000000,148.000000
