t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1592262948,100,50,30.972343,27,3.177714,30.000000,32.000000,36.000000,38.000000,39.000000,50.000000
1592263037,100,47,34.243278,29,3.220163,34.000000,36.000000,39.000000,42.000000,47.000000,47.000000
1592263126,100,43,33.847027,29,3.096391,33.000000,36.000000,39.000000,42.000000,43.000000,43.000000
1592263247,100,136,57.436341,48,14.743259,54.000000,56.000000,99.000000,122.000000,136.000000,136.000000
1592263476,100,280,95.403161,85,24.341612,90.000000,93.000000,111.000000,178.000000,190.000000,280.000000
1592263728,100,264,164.203665,156,11.200588,162.000000,165.000000,178.000000,180.000000,198.000000,264.000000
1592264090,100,333,307.343401,298,6.263446,305.000000,310.000000,320.000000,324.000000,328.000000,333.000000
