t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1592262948,100,2.056646,8.861945,14.922072,16.276975,events/second
1592263037,100,1.763033,6.878363,13.102120,14.592123,events/second
1592263126,100,1.788626,6.866547,13.101259,14.592018,events/second
1592263247,100,1.286845,4.692623,11.633455,13.535314,events/second
1592263476,100,0.664492,1.034892,6.755978,9.236560,events/second
1592263728,100,0.561201,0.533290,4.654256,6.678456,events/second
1592264090,100,0.345366,0.066777,2.375623,4.307426,events/second
