t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1592262948,100,1.920614,9.447331,17.214160,19.024588,events/second
1592263037,100,1.640803,7.996993,16.649812,18.814374,events/second
1592263126,100,1.658396,7.996993,16.649812,18.814374,events/second
1592263247,100,1.192010,4.631349,12.360025,14.558229,events/second
1592263476,100,0.583521,0.230166,1.219577,1.583616,events/second
1592263728,100,0.510725,0.269628,2.789751,4.116389,events/second
1592264090,100,0.311138,0.024240,1.084893,2.041505,events/second
