t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1592262948,100,3.449225,14.330626,18.710140,19.560457,events/second
1592263037,100,3.309976,13.184813,18.400888,19.452090,events/second
1592263126,100,2.879239,13.184813,18.400888,19.452090,events/second
1592263247,100,2.132676,9.893303,16.815094,18.369615,events/second
1592263476,100,1.108934,2.505669,7.215216,8.606626,events/second
1592263728,100,0.937065,2.673758,9.821896,12.201720,events/second
1592264090,100,0.574979,0.523316,4.165910,5.887917,events/second
