t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1592262948,100,2.336990,11.160703,17.797635,19.237152,events/second
1592263037,100,2.215734,10.268342,17.503466,19.130575,events/second
1592263126,100,2.015306,10.268342,17.503466,19.130575,events/second
1592263247,100,1.406276,6.769309,16.103966,18.606483,events/second
1592263476,100,0.705259,1.588291,9.367238,12.592230,events/second
1592263728,100,0.600311,0.920176,7.464702,10.582329,events/second
1592264090,100,0.365329,0.109515,3.391015,6.009447,events/second
