t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1592262948,100,289,31.773148,24,25.875294,28.000000,31.000000,41.000000,47.000000,49.000000,289.000000
1592263037,100,301,36.845280,28,26.492917,34.000000,36.000000,41.000000,43.000000,58.000000,301.000000
1592263126,100,329,37.440836,28,28.898483,35.000000,36.000000,38.000000,41.000000,41.000000,329.000000
1592263247,100,479,56.158827,47,41.872136,51.000000,53.000000,57.000000,60.000000,101.000000,479.000000
1592263476,100,484,104.380451,83,48.098428,90.000000,92.000000,174.000000,199.000000,266.000000,484.000000
1592263728,100,552,164.206071,155,36.867786,160.000000,162.000000,166.000000,174.000000,186.000000,552.000000
1592264090,100,769,316.972135,295,59.838048,307.000000,314.000000,332.000000,382.000000,748.000000,769.000000
