t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1600886118,500,387,28.446236,12,16.814088,31.000000,31.000000,36.000000,41.000000,46.000000,387.000000
1600886517,500,388,34.764163,15,16.468256,31.000000,36.000000,47.000000,48.000000,49.000000,388.000000
1600886867,500,400,35.854455,16,16.988847,31.000000,37.000000,47.000000,48.000000,50.000000,400.000000
1600887409,500,640,53.414413,35,24.915410,50.000000,62.000000,65.000000,67.000000,71.000000,640.000000
1600888462,500,482,105.210041,70,35.902510,88.000000,109.000000,173.000000,182.000000,187.000000,482.000000
1600889104,100,560,210.056647,142,72.896845,163.000000,292.000000,307.000000,321.000000,322.000000,560.000000
1600889977,100,677,395.556998,284,131.771377,305.000000,564.000000,583.000000,593.000000,598.000000,677.000000
