t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1600886118,500,248,56.014897,42,15.055124,53.000000,62.000000,66.000000,70.000000,80.000000,248.000000
1600886517,500,200,56.297321,39,10.967842,55.000000,62.000000,68.000000,76.000000,78.000000,200.000000
1600886867,500,233,57.917193,42,14.456007,56.000000,63.000000,71.000000,79.000000,97.000000,233.000000
1600887409,500,257,68.049040,41,15.991105,65.000000,75.000000,87.000000,95.000000,100.000000,257.000000
1600888462,500,394,92.788857,67,19.466045,93.000000,99.000000,115.000000,131.000000,141.000000,394.000000
1600889104,100,363,128.011267,96,31.078165,121.000000,133.000000,151.000000,245.000000,253.000000,363.000000
1600889977,100,490,183.898291,149,34.313555,180.000000,188.000000,211.000000,223.000000,295.000000,490.000000
