t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1600886118,500,6.515492,7.896022,14.447726,15.976340,events/second
1600886517,500,6.357865,7.864925,14.294102,15.792598,events/second
1600886867,500,6.134050,7.154825,13.753572,15.339392,events/second
1600887409,500,3.151382,1.810475,6.594181,8.228906,events/second
1600888462,500,1.484968,0.139369,2.068576,3.308593,events/second
1600889104,100,0.716677,0.502432,1.509032,1.820100,events/second
1600889977,100,0.378915,0.075117,0.589189,0.837555,events/second
