t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1600886118,500,2.146301,0.990933,17.702729,28.624958,events/second
1600886517,500,2.072980,0.824505,16.763210,27.695978,events/second
1600886867,500,2.027694,0.732128,15.779574,26.323932,events/second
1600887409,500,1.165266,0.030215,6.771401,16.688866,events/second
1600888462,500,0.583475,0.000018,1.073143,6.715702,events/second
1600889104,100,0.281435,0.032897,3.288836,7.085470,events/second
1600889977,100,0.156110,0.000202,0.845862,3.394479,events/second
