t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1600886118,500,50,27.480017,13,6.428792,31.000000,32.000000,35.000000,36.000000,37.000000,50.000000
1600886517,500,64,28.172155,14,6.949957,31.000000,32.000000,36.000000,41.000000,47.000000,64.000000
1600886867,500,51,29.035410,15,6.396227,31.000000,32.000000,37.000000,44.000000,47.000000,51.000000
1600887409,500,78,37.712093,16,11.144093,36.000000,46.000000,61.000000,64.000000,73.000000,78.000000
1600888462,500,124,59.993735,38,10.458359,62.000000,64.000000,80.000000,85.000000,93.000000,124.000000
1600889104,100,146,94.409970,65,12.706829,96.000000,100.000000,115.000000,124.000000,129.000000,146.000000
1600889977,100,258,139.891308,114,17.649733,137.000000,149.000000,163.000000,170.000000,171.000000,258.000000
