t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1600886118,500,4.800991,8.796849,27.877169,33.788998,events/second
1600886517,500,4.683365,7.890532,26.571580,32.534055,events/second
1600886867,500,4.584277,8.093777,27.416440,33.601807,events/second
1600887409,500,2.559707,1.463196,15.514271,22.997435,events/second
1600888462,500,1.262870,0.039977,5.346949,12.098479,events/second
1600889104,100,0.619141,0.698892,5.010282,6.958132,events/second
1600889977,100,0.325426,0.036797,1.501355,2.788175,events/second
