t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1600886118,500,5.517079,10.130545,27.933806,33.080816,events/second
1600886517,500,5.384883,9.824185,26.897379,31.814139,events/second
1600886867,500,5.231309,9.281826,27.326678,32.717617,events/second
1600887409,500,2.815350,1.939414,15.469708,21.867940,events/second
1600888462,500,1.364018,0.061642,5.318091,11.175643,events/second
1600889104,100,0.672476,1.124828,6.869522,9.288017,events/second
1600889977,100,0.358829,0.090834,2.935528,5.239523,events/second
