t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1600886118,500,2.632008,1.287882,10.335945,14.626683,events/second
1600886517,500,2.537142,1.070554,9.685405,13.982198,events/second
1600886867,500,2.491005,0.961185,9.116637,13.264484,events/second
1600887409,500,1.441302,0.071888,2.995373,5.572648,events/second
1600888462,500,0.727220,0.000404,0.563173,1.869127,events/second
1600889104,100,0.346237,0.038297,0.761173,1.249368,events/second
1600889977,100,0.193451,0.001063,0.216358,0.518191,events/second
