t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1600886118,500,99,26.030950,13,7.765254,31.000000,31.000000,33.000000,35.000000,36.000000,99.000000
1600886517,500,52,26.145871,13,7.079322,30.000000,31.000000,35.000000,38.000000,40.000000,52.000000
1600886867,500,50,26.504701,15,7.020543,29.000000,31.000000,34.000000,40.000000,46.000000,50.000000
1600887409,500,81,35.201702,15,10.591520,33.000000,42.000000,53.000000,61.000000,66.000000,81.000000
1600888462,500,163,57.305163,32,13.492525,56.000000,62.000000,77.000000,84.000000,131.000000,163.000000
1600889104,100,376,120.433060,66,66.207427,97.000000,105.000000,295.000000,313.000000,376.000000,376.000000
1600889977,100,749,287.014673,107,182.573276,162.000000,393.000000,655.000000,719.000000,736.000000,749.000000
