payload,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
payload_1k,100,2.509865,10.801444,15.961635,17.035935,events/second
payload_5k,100,2.416414,9.530176,14.997872,16.176355,events/second
payload_10k,100,2.394737,9.224452,14.472916,15.602455,events/second
payload_50k,100,1.455615,3.206206,6.394132,7.174624,events/second
payload_100k,100,0.736858,0.604570,2.518468,3.195719,events/second
payload_200k,100,0.375468,0.053380,0.813595,1.277433,events/second
payload_400k,100,0.199440,0.001346,0.227248,0.526842,events/second
