payload,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
payload_1k,100,2.197302,9.049465,15.266258,16.657455,events/second
payload_5k,100,2.104680,8.486906,14.233700,15.516015,events/second
payload_10k,100,2.084695,8.393146,14.061607,15.325775,events/second
payload_50k,100,1.238095,2.859350,7.153888,8.336873,events/second
payload_100k,100,0.612810,0.411029,2.434052,3.275538,events/second
payload_200k,100,0.309097,0.022197,0.745930,1.341818,events/second
payload_400k,100,0.163374,0.000217,0.157579,0.466261,events/second
