t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
payload_1k,100,426,32.632330,24,39.164797,28.000000,30.000000,36.000000,42.000000,47.000000,426.000000
payload_5k,100,323,37.455003,29,28.500749,34.000000,36.000000,40.000000,42.000000,44.000000,323.000000
payload_10k,100,297,37.976767,29,25.904400,35.000000,37.000000,40.000000,41.000000,48.000000,297.000000
payload_50k,100,381,57.623099,48,32.314441,53.000000,56.000000,66.000000,74.000000,87.000000,381.000000
payload_100k,100,473,93.092557,83,36.947701,89.000000,91.000000,96.000000,106.000000,106.000000,473.000000
payload_200k,100,527,162.147558,153,34.686710,159.000000,161.000000,165.000000,166.000000,170.000000,527.000000
payload_400k,100,5840,358.442200,295,506.530416,306.000000,316.000000,334.000000,345.000000,743.000000,5840.000000
