t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
payload_1k,100,2.437570,7.695833,11.848138,12.732958,events/second
payload_5k,100,2.699222,7.921576,11.335557,12.034431,events/second
payload_10k,100,2.632361,10.247623,15.072005,16.074108,events/second
payload_50k,100,2.000124,6.439700,10.448643,11.330854,events/second
payload_100k,100,1.761655,3.474816,5.945392,6.502276,events/second
payload_200k,100,0.948586,0.416902,0.252341,0.101258,events/second
payload_400k,100,0.530302,0.212823,1.275727,1.721486,events/second
