t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
payload_1k,100,3.536425,14.330626,18.710140,19.560457,events/second
payload_5k,100,3.885027,14.330626,18.710140,19.560457,events/second
payload_10k,100,3.475327,14.330626,18.710140,19.560457,events/second
payload_50k,100,3.868497,12.106136,15.582872,16.253705,events/second
payload_100k,100,2.616979,6.481642,9.022518,9.533679,events/second
payload_200k,100,1.573066,2.770864,4.865826,5.343790,events/second
payload_400k,100,0.826758,0.704486,2.116766,2.550040,events/second
